feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,class
-0.47977233727027785,0.4650113936582818,-0.9113693669184239,1.7310163604430995,0.9753504444435155,-0.9652536431876133,-0.8460840026834688,1.1956686546851223,0.7911209640155399,1.1678584183929417,-0.07519500435427962,-0.3100615740592976,2.1907878142900348,0.2285608280195912,-0.47692920340573575,-1.1556405064827266,1.935900683294044,0.011019672013452728,0.663457237556194,-1.0420772062550638,0.8031493788700647,0.13761717743336827,0.37028922372183093,-1.1528344525587633,-2.209787411606903,1.3337884992678553,-0.25521782829051987,1.2073431511338524,-0.5362520925096754,-0.13178473030744955,0.030747085360046045,0.2560794769634317,-0.20459137278192754,-0.5657616119966549,0.20522122750566787,-0.867032836262336,-0.18746655480657318,3.2067478348245437,-0.20723258845144366,1.0748796516927794,0.0
1.672625813924667,-0.5231850571964656,1.1118558130138452,-1.080028617763232,1.677911093632263,0.49769725965295714,-0.4361951068578711,1.1669399647563428,-1.9763450572357113,-1.4099717603396769,-1.4452261678489082,0.11138564447743765,-0.5355523916842488,0.054493637033743256,0.6246619929465526,1.7335005080441317,3.316825671442317,-0.43831314224379764,-1.9213183527049869,-1.228235141575496,-0.41276778990400653,-0.26773005183665444,-1.2320735450626963,-0.9869443994102579,-0.854118951396731,-1.4465708472572774,0.19819443258916783,1.7827057474824426,0.33957790169455426,-0.9361458601967163,1.362977984306087,0.2948511382939211,2.1947981326254054,-0.003639339859768204,1.1615277186472592,-1.3429842817003923,-0.8358321663879468,-0.561036891762414,0.40709450751908866,-2.205962338006026,0.0
-0.42350390847669317,0.5986480163379386,-0.18493630059157115,-2.185485474671929,-0.9906807704203495,-0.08259550441741662,-1.8485181222874036,-0.34203994910519653,1.3737627556870877,1.3983505199676634,-1.3687243857680353,0.39244172208434286,-0.5512094691219227,0.33231124261730133,0.1773762269641303,-0.25974125435439505,-1.0033166070596518,2.3851432079434143,-1.061586454724791,-1.0910690753462533,-1.0582743007128523,0.5317195654682688,-0.4560824103488574,0.2423864251524438,-1.2718680301292653,1.9625392261895125,0.793510146864965,1.4921907514781274,-1.6884599476091442,1.4901181405940918,0.1727739432586325,0.4808914729409265,0.591892140512973,1.0501883867783544,0.7736212173411338,-0.3297462244161166,-0.08098023422733884,1.5529354670358582,-0.30322667355780897,0.9281520183598574,0.0
0.14825014854982843,1.2530549592429874,0.3541819448333358,-0.4417622465549303,-0.7000071710832333,-0.12035381402775776,-0.2821916138639638,-0.27956917764232125,1.162009378118607,1.1203345763271066,0.8403716636895674,0.43200185478334446,-0.1910740749263594,1.1241948717835688,0.06522668291830318,-0.35450640598281735,-0.27520179568080483,0.012056167594823655,-0.16848615412772286,-1.017897445725991,0.9042378645786263,2.3044189905575694,0.2632466675935341,0.5137932076757387,2.60647370233351,1.706783076541023,-0.2921510004711768,1.064867718296832,-0.527914317544183,-1.1485414659393225,1.05903656431351,-0.9188634955334256,-0.37969179275149767,1.6384290389772131,-1.8031700051298354,-0.10801422183265061,-0.10083594795650985,2.1165230875552012,2.0009375751499316,-0.6122942702633158,0.0
-0.6118125576705521,-0.36565736384146985,-1.433927375859453,0.40986994651079084,-0.6655650396326296,0.2254244739626615,1.8583282132180858,-0.11808629123304984,0.3247493596011188,-1.6919469069316033,-0.017943946119470283,-0.7710986861104491,-0.09825802267636263,0.7288929398041699,0.7702998031112273,1.8505762576132878,-0.01114179448528084,-0.6968217816296337,1.8180875280468385,-0.9376604994899722,-0.7252110966309748,-1.1211039878235907,0.5888574486542146,0.774471866550346,0.7650134506895098,0.7984243699530107,-0.06480560328068107,-0.5776094055512319,-1.7994059019706,-1.098355188903198,-0.3196059339388046,0.25270579808179394,0.40382072280485826,0.9634227496885731,-0.4638442067623194,1.3195306952735613,-0.2505097745788768,0.6654690211582083,2.280509071664759,-0.7995270922870676,0.0
-0.9817303604935125,-0.34239815157939446,0.5279240585711024,-1.6028358894037336,0.11032817242983885,0.5036160189369655,-0.2739752669716007,0.44756434417104224,-2.458205815982643,-0.2199155475249821,1.2206675481325153,0.29514074059069345,-0.5333568046385954,-0.8282132473667133,0.9779278157111999,-0.24607756643498274,0.5928216689037079,-0.03791425653962964,-1.221788560086825,-3.3633430387711547,1.540265868042583,0.4306370228093293,-2.034996219585317,0.023581855780376377,-0.4787785074299537,-0.8959634680567496,-1.1167352799793617,0.6644370901824096,-1.6138829150131648,-0.6096648755620775,1.3529481235542498,-0.1869413697562112,-0.4865906916562469,0.049623999196018134,1.1280258536614518,0.5147016211047392,-1.6644298035615448,-1.0105966952998833,1.3175315214024759,1.423182567835259,0.0
1.7150118305555764,-0.280585829734685,-0.13499712307503348,-0.0025069467966295647,0.15129281636452768,-1.1457527065553859,-0.6004559360297288,1.0055540922491342,1.1662430013929221,0.4241179676842683,-1.2732126222953415,0.6382596429246179,-0.2906948246154188,-1.1356956796370252,-0.3113730194375137,-1.449827811752948,0.6699456428228417,1.4630009600758762,-0.06693542772214009,-1.084557810297581,-0.7992520484847112,-0.27302650582628074,0.7913658750567416,1.1274141329914018,0.28308465273360633,1.7439793970125237,-0.7522378153599935,1.1328349364054655,-1.0142526232454163,2.182260717994324,0.560867272758876,0.7829143060937841,0.7213341506908268,-0.6859428669954653,0.2613484076158951,-0.06157008717191759,-0.12263060435732032,-1.6554817412625649,0.2199846699018627,-1.3079212006937015,0.0
1.3051708868032856,-2.8165516666694934,0.269401269338489,-1.0479249393413572,0.2386058113427863,-1.874242428805663,-0.871896431368112,-0.004784068030626496,-0.8916700196362569,1.1941216562477766,-0.12153766743179742,-1.402207572211567,-0.11279927090998557,-0.8407907294167712,-0.8017852157835251,-0.34054220217993453,-0.6870523602430052,-0.009075113715973507,0.2585710587984688,-1.4207027216353394,-0.7665926347332654,-1.9103929045497294,-0.90287875528953,-1.4286589592912218,1.219816153783023,-0.2262272565118647,0.0697056726632282,-0.7256100631447575,-1.228256386537056,0.7423991893478035,0.9123394872411229,-1.2501271088090953,-0.39232635986322323,-0.7708568961764303,0.40420008082637077,-0.7599356414953868,-0.6720590196892836,-1.954983536658043,0.895934739876544,-0.9683625084269897,0.0
-1.3152807468157837,-0.4920433825188175,-0.1475382182066373,-1.0133346213645849,-0.21527051955966603,-0.3317764136851933,-0.4359998747935733,-0.5237638011266357,-0.8934968370082865,-1.1567884168961018,0.2099368699618612,-1.228753190556418,-0.6835275504600661,-0.20257279016883045,-1.4548523139778855,0.3252310055875346,0.8712737822360025,-0.11405375381939216,0.6473950912504259,0.7896215408725573,-0.01586190415679128,-0.48903726571800826,-1.1801242859199095,1.52479673658629,0.08936322446922389,-1.3157994201128176,0.5548409554896403,-0.6453457645183983,-0.45512975737636097,0.1725536059587236,-0.08995456018856815,0.3166232416437088,0.6520124151579242,0.2105952496627315,-0.26645650704802587,-0.46780285730543053,0.0798959610286666,0.02631423038276466,0.009227423467128609,-0.21624564234786822,0.0
-0.79126271779587,1.5374824711814385,0.23255258817498697,1.3209926847272568,-0.19429191932585646,0.704319431687475,-0.8068207279917133,1.163925399064788,-1.843369742210295,0.32638743341512017,-0.3943179090171948,1.2929059200530855,0.17395279567633679,-0.9209777225683624,-0.032349368806904234,-0.11081065151888769,0.3026162542543045,-0.7370135150926227,-2.93546083593237,-0.8522742134357324,-0.21212052645341384,-0.790006080014885,0.778693370593326,-0.26788611297183884,-0.2179075013920748,-1.493580635821164,-0.2879806643658419,-0.9652690378959631,0.7226815598116864,0.08324700685892544,-0.6458341378274624,1.2484676078080563,1.8827382672145763,-0.9950221235098129,0.8910317888438124,1.5516614660569679,-0.6797550802556909,0.4350521358033804,-0.7382121023882803,1.4718055591819579,0.0
