feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
-2.695045868405424,-0.6430357417906242,0.2862579891949115,-1.9743126966870808,0.215582050487793,1.3298249832917373,-0.21042275221747028,-0.5603911068553069,-1.0388862666844145,0.13822113179494977,-0.5440568556665281,0.057212968294985136,-1.965016059598744,0.4329153844570581,1.5164923858400314,-2.598672229166829,0.06452970602687641,-0.40345887868092056,-1.5586944271795131,-2.6062861622199853,0.0
-0.8388494269743124,0.19435357251779561,-0.4505598783371452,-0.05029449031715555,0.694340873872481,0.1242805222607008,-0.8913765988275837,-0.04183957309225086,1.0199428414472402,-0.5070061409568899,-0.27198689913744706,-0.3857286412570746,0.0323275179749185,0.4249637666334458,-0.745231270476991,1.0855423828830746,0.28556324163390445,-0.36407039413566095,-0.8696225849601256,0.06099340231097167,0.0
-0.9655921221333975,1.8330119681091157,-1.3835797694902443,0.8308146931715906,-0.23433938327820686,-0.6129021046203119,-0.907840885183146,-0.0671391634166799,-1.7489632554966028,0.7212392631011428,0.7380237977406299,-0.5919553146662414,-0.820620449303787,-0.12216836374925448,0.6501700677273845,0.9783987279771182,1.242562010513473,-0.7270789565312936,-0.06784608606846215,-0.274072758177337,0.0
0.06561152994872343,0.25563423397455837,0.7627479708347706,-0.16155377089728268,1.6284867567791264,0.2486301869327247,0.05885777119254506,0.005016332005085382,-0.9643478629295593,1.2216546842107443,-0.6188340182513387,0.7172561498985839,-0.9069341519426919,-0.11971224919607296,0.3192960066874925,-0.05999125984854381,1.0823545591781945,1.6207271964938563,-0.8047133179390366,-0.20640688852788663,0.0
-1.7862250573872158,-0.0027754795575540944,0.9841411147792745,0.843224130545358,0.5114478233611652,-0.633038626227431,-0.43413239448501834,-0.32411101725504005,-0.4375137145615207,0.45195105736849867,-0.08522317752162378,1.9266674935113905,-1.4052129901965102,0.9643685096431621,0.11147464845651676,-1.046444607151249,-0.8032801545375349,-0.4957670788422403,-0.6668233821696052,1.67199450213551,0.0
-2.1167804545128703,-0.7029480060150183,-0.3331370275569045,0.5059970416458222,0.2225189630800276,0.47465769319008705,-1.2696151793903598,-0.26286099833162274,0.42588125042512376,0.3991013795886549,0.7605555656020337,-1.2135887548280822,0.36603366957191275,0.4681491180223888,-1.1441778165083556,0.49203906253169805,-1.485184311799801,-0.9366170659841203,-0.6569759013763344,1.9070230538852044,0.0
-1.372800387866579,-0.0172572736190662,0.81202763919062,-0.275392888980931,1.219033077805339,-1.9920471631630055,-0.2820317015288805,-0.2573819948169236,0.4508206483205778,-0.3709053126146486,-0.606055004950388,-0.21437673148794725,-0.7801769215857358,0.24037890415456498,2.4763071856577006,-0.922648671138767,1.8308392339722952,-0.25293110213756237,2.216796495612091,1.2878062382750977,0.0
-1.8709614623684028,0.18230352671858957,0.02642703947047503,0.8464010686369181,-0.14894894155988866,-1.3866018097326045,-0.14755610639280725,-0.3887991731670285,-0.12408719246374626,0.7676134914664442,-1.1850531518070633,-0.6345736589243413,1.0046652692150142,0.725351595492885,0.9315561086775709,-1.800671318279646,1.4742917403062783,-0.11497626733497282,-1.4780190814474137,-1.495682273741956,0.0
-1.7771689641348956,-1.1453081579998419,-0.5554330325624136,-0.4050772967477528,0.5894213007556197,-1.3305520657405159,-1.1482305745682595,-0.20747432899251037,-1.0487895998903762,-0.10582391958612664,0.001028958891529123,0.061879910821387066,-1.0218643976738557,-0.37812388790379137,0.0754673820114715,0.6018980333382122,-1.5711203018774427,-0.12813154498038318,0.35823717494134494,-1.1745708160246222,0.0
-0.750273497933313,0.8916232454320767,-0.8494490420273816,-2.07929655468241,1.6059801682760095,-0.7315156127369368,-0.049853727675516046,-0.15740804448053675,-0.004000959666766809,0.9122462408855813,-0.20990437527404807,-2.1639999858973433,-0.25630700226663883,-0.6371467199270416,0.023717477117680668,-0.7434592564165936,1.5578302621585896,0.7332511873610456,-0.2755403391229587,-0.19587623841529314,0.0
-1.487546304354574,-0.6712406403808787,0.6643088602915144,1.5260177297307438,-1.0081221007045669,0.1422827007299022,-0.3476392667162308,-0.2721472980664722,-1.3824184149191034,0.19059832392062084,1.5522915746796233,-0.15603076118268216,-0.7970491445282617,-1.4710401190568705,0.2842054467786099,-0.9033518320487118,-0.1455876476018242,0.9351602920730508,0.042475196780515694,-1.588872326172696,0.0
-0.5890648500723118,-0.12289304327134377,-1.9173126210008142,1.4241097483473872,0.28709799585883955,0.2787007550984899,-0.19747632129096476,-0.09816757760613698,-1.247986452821837,-1.2880306266030792,-0.8195051658885849,1.1255998411262755,0.09908701996714424,-0.044770959327575,-0.35026564438827695,-0.22052930313889763,0.7644234735590507,-0.7109999047003476,-0.5377628263433902,-0.6630245364673419,0.0
-0.2598127039652084,0.542627799400275,0.5525203264966495,0.7207001160299817,-1.3485918848274985,-1.7030213221787647,0.044230110998936305,-0.06438107620367617,0.18052537387104586,-0.28633721701490267,-0.2330413409681791,-0.19978223369833317,0.17216597855044927,0.505455710574833,-0.7727217663483319,-0.3985070600648495,0.13712375114666023,3.096610685560002,0.3352730443124645,-0.30881901749761376,0.0
-2.4428682983547114,1.1108307965998836,0.13704137437319697,0.8803134222193273,-2.774469703862176,0.9209446861673433,-1.3957159628001212,-0.31450900583967745,0.6090453469310717,-0.7953950775676882,-1.068693434482683,-0.04000004004832596,2.5489982270429326,0.7011167898351593,1.1890421715226975,0.4084600388855294,1.3213435187707638,-0.24763143535827892,0.5284482335656843,1.1243019599609485,0.0
-2.02585458366641,-0.926859602680659,-1.266686073161751,-0.0516772943466393,-2.569953973364458,-1.2852291687552817,-1.2260346758548697,-0.24981107159124505,0.8727160905819068,1.4571674531249867,-0.9009004043334806,0.6457313993783607,2.155697656368669,1.431739824077436,-0.00410080125900443,0.49603332882889684,-0.52117828778243,-0.7925119556456719,-0.4254900614728749,0.49375047810551725,0.0
-1.0541237488405788,-0.30228884215692564,-1.0160132717958434,-0.2806307933327405,0.0027661939929522817,-1.3851503450636367,-0.9719974761670831,-0.07635798528287638,-0.02276917207550867,0.27726113956268134,-0.6745664447677128,-0.45900445872931117,-0.3638005270929372,0.2344275879230948,0.6639511460356335,1.0243390259768486,0.14097477108868572,1.4178429295544408,-0.37246125429101623,-0.9835260275311075,0.0
-1.065897403244598,1.2263344679485737,-0.1656572036200523,0.2966259850280535,-2.207044040429973,-0.5819086640983447,-0.10900197253861424,-0.21749753255262982,-0.33975144519787254,-1.5377729371208655,0.07389218407343129,2.3327840740867036,1.2633645248650975,-1.2910287763543773,1.1419694274902579,-0.96864930999528,-2.4422908274328945,-1.3577725005310997,0.872469331883807,0.8317376880877462,0.0
