feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
-2.014523547640127,0.5155228623890696,0.32267178290290105,0.6568683948497487,2.948580591313082,1.3177300878401619,0.11773448767211754,0.3700258693013356,-1.3735670710251107,-0.4606283540326567,-0.15780166801200798,0.1805441900392789,0.23603762187498056,-3.099462939437528,0.6434385762134136,1.031264357664931,0.7223510362645358,1.5395560647431752,-0.1530635130368751,0.14055104557812984,0.0
-1.0866555193324265,1.6210099965359002,1.394090311887886,0.3698386079549561,1.3215855086402182,0.5758776151735701,0.21269215309098632,-0.5465902393403406,0.9039304586006679,-0.4392994214165941,1.39181775175549,2.960463247952666,-0.33989570879568043,-1.4793453621699006,-0.25912589090694843,0.942951075127465,0.3070317530222206,0.4420068852186251,-0.7219446083046969,-0.8273852892120558,0.0
-0.5730510512269233,-1.3066490795655374,0.9518503327864704,-1.3156079499936038,1.2808138236603983,0.7585443583738345,-0.7688872390618002,0.19129426378200284,0.154138158312899,-1.902278671034093,0.2723558973223659,-0.27506887322948287,0.835199938120271,-1.1981855571941897,-0.06750267157973813,0.45599591504811576,-0.6414850552848624,2.0339705913525483,-1.6382229013127803,0.9269296928219071,0.0
0.11088601837855866,-0.2598673059081567,0.40970168404689017,1.2460228146540295,0.542329845479279,0.7924661862029216,2.277057220904012,-2.085010184269296,-0.3590684834183421,-1.2490840714961646,-1.3890815362452642,0.6067994538096214,1.2112625303771227,-0.33390540479427777,0.2876926294907229,-0.6058649686247496,-0.8319056343678445,1.647452665810777,-0.23694262033663743,0.6158282266640781,0.0
-1.4517678827261369,-0.9181093174709898,0.21287304870862273,-0.7074392601844064,2.3371650950950498,0.31619486634346905,-1.5882948202512652,1.254488746162275,-1.0696365310589175,0.08015422289312257,-0.19900777681615536,0.937468120778289,0.5389051818946613,-2.385612978773347,0.24306560116905374,0.16745191288375663,0.03773525963424627,-1.2231008327115607,1.1750737695780809,-0.15762508535733744,0.0
-1.249414804121368,2.227933822724955,1.698918568042075,-0.16317314324399293,0.6820533591223739,1.6270496640956678,-0.41330246071805227,0.5477266018630217,-0.5355474044731902,-0.7652219247302616,-0.958591610595783,1.0669851468575096,-1.8458793351982596,-1.1012920816364242,-0.7053024268220305,0.16980236549094738,-0.8175768949694248,-0.535346847468934,-0.5852714591811757,0.4230907784839398,0.0
-0.4510279058128463,0.2478786894367507,1.741565599950535,1.4677758208874916,1.2085276543714463,-0.6386960628459696,-1.4200712294214977,0.06017184093014765,1.1015921204712962,-0.07006527015849591,1.1655563417598724,0.5351799928753049,1.0056181669673043,-1.0865661955468515,-0.13043100871119448,-0.05772273578315665,-1.776863125146161,-0.08877469351276716,-1.4789342980471483,0.11913385454349462,0.0
-1.6610817223927414,2.241037453698215,0.23649253647330085,0.388695942657449,1.0633839149825834,1.2366625306562458,0.2509941486848061,0.012852009302520754,0.3626694463933319,0.14689519970962817,0.850765250623008,-0.31774910396349215,-2.1819861596515873,-1.5762805957112611,1.5088473296266174,-0.34016602854426853,0.36244028233642517,-1.1522135602955312,0.7656509240763859,-0.2978807866425708,0.0
-1.1761024571605918,-0.6462641893085734,-0.4088417690482745,-0.361135653134429,0.8228492633682118,1.9017149212132805,-2.0428441886888242,1.3317745154736178,-0.5997441574493464,0.2663162579251702,-1.3415092498093137,-1.4891107351623682,-1.4234084841057288,-1.1661349606881828,1.2820154523771115,-0.11478884954114087,0.46853495363586345,0.6219937297469061,0.012975608177913137,1.3996710256063793,0.0
-0.5462300425903271,-0.048070554544844706,-1.7668489278647348,-0.28171879043288045,0.5092990845256299,0.8109081815794346,-1.3307200465946312,-0.1076236836515903,0.84913626148249,0.06785249145036429,0.6375771646842315,-0.42445388641103193,-0.44020029697042096,-0.6326280276644402,1.3445169720013217,-0.5400400136635234,-1.3964669029186674,1.0299495310219668,-1.2609013828022337,-0.925654241755344,0.0
